id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
206316,"Sunny, Spacious Studio in Ft.Greene",1014639,Brett,Brooklyn,Fort Greene,40.68765,0.0,Entire home/apt,157,2,4,2018-08-27,0.18,1,0
208148,Central Bedford Avenue Apartment,1024355,Martina,Brooklyn,Williamsburg,40.71973,0.0,Entire home/apt,185,3,14,2015-08-31,0.15,1,0
208889,Welcome to Brooklyn! Bed-Stuy,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.69025,0.0,Entire home/apt,145,3,30,2019-06-24,0.32,3,11
212544,Quiet One Bedroom in Park Slope,1096084,Daniel,Brooklyn,Gowanus,40.67688,0.0,Entire home/apt,100,7,9,2016-06-23,0.1,1,0
213272,CreaTive Live-In Artspace/Birdsnest,293130,Meli,Brooklyn,Bushwick,40.70051,0.0,Private room,40,1,1,2019-04-21,0.37,1,5
214917,New Clean Spacious Bed & Breakfast,1109658,Carmel,Staten Island,Emerson Hill,40.60742,0.0,Private room,80,2,2,2018-02-08,0.05,1,158
215907,"2 Bed, 2 Bath Apartment on Central Park West",1114587,Keenan & Emily,Manhattan,Upper West Side,40.79816,0.0,Entire home/apt,300,2,45,2019-04-22,0.47,3,31
218358,Your Haven in the Upper West Side,1129218,Orlando,Manhattan,Harlem,40.8078,0.0,Private room,80,7,19,2019-06-03,0.35,1,285
219066,"Wonderful Studio In Brooklyn, NY!!!",447754,Yana,Brooklyn,Bensonhurst,40.61922,0.0,Entire home/apt,110,1,24,2019-01-19,0.26,1,183
219482,A Cozy Brooklyn Hideaway,759583,Pepe,Brooklyn,Clinton Hill,40.68275,0.0,Entire home/apt,172,4,8,2017-10-14,0.09,2,189
219793,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,1138692,Keera (Jena),Manhattan,Lower East Side,40.71813,0.0,Entire home/apt,199,1,29,2015-06-03,0.31,2,162
219818,✿✿✿ COUNTRY COTTAGE IN THE CITY✿✿✿,1138692,Keera (Jena),Manhattan,Lower East Side,40.71892,0.0,Entire home/apt,199,1,14,2015-07-20,0.15,2,158
219922,"Lovely Bdr in Harlem, Manhattan",1139574,Carmel,Manhattan,Harlem,40.816,0.0,Private room,100,1,33,2019-05-25,0.38,1,84
221043,1 Bedroom in prime Flatiron,846050,Eziah,Manhattan,NoHo,40.72956,0.0,Private room,250,2,0,2019-06-23,0.72,1,0
222304,BEST DEAL IN CHELSEA 1 bdrm NYC,1153993,Anton,Manhattan,Chelsea,40.74233,0.0,Entire home/apt,199,4,32,2019-05-08,0.34,1,28
223930,Lovely Apartment,1164642,Rosalynn,Brooklyn,Prospect Heights,40.67424,0.0,Entire home/apt,150,5,24,2019-06-23,0.25,1,363
224510,"BEAUTIFUL APARTMENT, GREAT LOCATION",991380,Stefania,Brooklyn,Boerum Hill,40.68653,0.0,Entire home/apt,230,4,18,2018-07-05,0.21,1,0
225297,Quiet sunny studio Midtown,1173599,Gaya,Manhattan,Midtown,40.74267,0.0,Entire home/apt,125,4,3,2018-12-26,0.03,1,0
228496,"Spacious, Kid-Friendly 2 BR in West Village",1192424,Gordon,Manhattan,West Village,40.73507,0.0,Entire home/apt,225,3,13,2019-05-26,0.15,1,83
228979,1BDR - Hell's Kitchen Hideaway,1190088,Tim,Manhattan,Hell's Kitchen,40.76189,0.0,Private room,130,2,52,2018-08-14,0.55,1,303
229874,Oversized Studio in Park Slope,507304,Derrick,Brooklyn,Sunset Park,40.66293,0.0,Entire home/apt,200,5,1,2012-01-02,0.01,1,0
230321,Apt with EmpireState view-Subway around the corner,1203500,Civan,Brooklyn,Bedford-Stuyvesant,40.69046,0.0,Entire home/apt,80,2,35,2019-06-09,0.4,1,36
231414,TURQUOISE: One-Bedroom Apt. in Soho,1184442,Roberto,Manhattan,SoHo,40.72599,0.0,Private room,270,5,1,2013-07-09,0.01,1,210
233638,rooms for rent in Queens with piano,1012895,Melody,Queens,Ridgewood,40.70163,0.0,Private room,55,1,19,2018-07-31,0.25,1,311
235552,HUGE Sunny Duplex Loft with Garden,1234405,Bertie,Brooklyn,South Slope,40.66414,0.0,Entire home/apt,300,1,40,2019-06-16,0.44,1,0
236806,charming 2bdrm apt in East Village,1151987,Juvie,Manhattan,East Village,40.72264,0.0,Entire home/apt,160,4,0,2019-06-23,0.72,1,0
239055,Nolita Penthouse_Private Deck_Elev_,65064,Ashley & Nir,Manhattan,Chinatown,40.71892,0.0,Entire home/apt,300,7,2,2014-10-06,0.03,1,0
239766,Lower East Side/Chinatown 1 Bedroom,1257309,Austin,Manhattan,Lower East Side,40.71693,0.0,Entire home/apt,100,5,8,2018-05-18,0.11,1,0
241159,Clinton Hill 1 Bed Bright Loft Apartment,1264655,Ruari,Brooklyn,Bedford-Stuyvesant,40.69221,0.0,Entire home/apt,110,6,8,2019-01-03,0.33,1,4
241862,Great Studio in W. Village - NYC!,1269455,Mike,Manhattan,West Village,40.72969,0.0,Entire home/apt,200,2,37,2019-01-02,0.39,1,257
242643,"BIG 1br, SLEEPS 4, dishwashr, TV",1273825,Lauryn,Brooklyn,Williamsburg,40.70832,0.0,Entire home/apt,137,1,24,2019-01-01,0.29,1,0
243229,2BR  Apt - 20min to Soho,1276497,Alon,Brooklyn,Bedford-Stuyvesant,40.68016,0.0,Entire home/apt,280,3,5,2017-07-09,0.05,1,365
245607,big 1 bedroom apt very central,825022,Jaidev,Manhattan,Chelsea,40.75127,0.0,Entire home/apt,226,5,34,2019-07-01,0.39,1,302
246134,"Lovely, Large Room in Crown Heights",283604,Shelley,Brooklyn,Crown Heights,40.67607,0.0,Private room,85,3,5,2016-10-02,0.05,1,281
246351,"Sweet Apt, Steps From Gramercy Park",1292250,Jerry,Manhattan,Gramercy,40.73834,0.0,Entire home/apt,135,1,5,2015-08-17,0.06,1,0
249414,Large & bright 900ft² 1br in WV,1306587,Andy,Manhattan,West Village,40.73291,0.0,Entire home/apt,246,4,6,2017-06-28,0.16,1,0
250311,1 Bedroom Available In My Two Bedroom Flat,945499,Kyle,Brooklyn,Crown Heights,40.67495,0.0,Private room,150,3,0,2019-06-23,0.72,1,0
250323,SPACIOUS PRIVATE LITTLE ITALY FLAT,1311870,Christy,Manhattan,Chinatown,40.71582,0.0,Entire home/apt,119,1,49,2014-12-03,0.58,1,0
250536,The Lenox in Harlem,1313306,Yvette,Manhattan,Harlem,40.81068,0.0,Private room,125,1,11,2017-09-25,0.12,2,365
252607,Whole apartment / 2 bedroom in NYC,1325961,Chris,Manhattan,East Harlem,40.79493,0.0,Entire home/apt,200,3,49,2018-08-09,0.53,2,0
253548,Well Kept  Private Room around  Brighton  Beach,1331493,Olia,Brooklyn,Brighton Beach,40.58147,0.0,Private room,69,1,2,2015-06-25,0.04,1,303
253590,Large 1 Bedroom furnished on UWS,1331850,G,Manhattan,Upper West Side,40.79771,0.0,Entire home/apt,185,2,16,2019-06-28,0.23,1,261
254131,"Read it 1st, A seprat fur BR, low $",1267021,Sharma,Queens,Jackson Heights,40.74965,0.0,Private room,54,5,56,2019-07-06,0.66,3,365
254409,Husband & Wife Art-Filled Apartment,1336542,Stephanie,Brooklyn,Clinton Hill,40.68197,0.0,Entire home/apt,110,1,2,2014-01-13,0.03,1,0
258686,My Home Is Your Home,1233267,Kim,Queens,St. Albans,40.70554,0.0,Private room,75,4,20,2015-12-30,0.23,1,0
258688,Spacious & Stylish Chelsea One Bedroom Apartment,436599,Chad,Manhattan,West Village,40.74031,0.0,Entire home/apt,325,4,46,2019-06-02,0.5,1,20
260451,Fort Greene brownstone 1BR- SUBLET,52335,Alexander,Brooklyn,Fort Greene,40.69142,0.0,Entire home/apt,70,7,4,2017-08-28,0.05,2,0
261194,Cozy Artist Duplex **Bedstuy Charm**,696482,Christine,Brooklyn,Bedford-Stuyvesant,40.68338,0.0,Entire home/apt,130,3,18,2019-06-18,0.25,1,1
261259,Apartment in Best location in NYC,1370358,Keiko,Manhattan,West Village,40.72953,0.0,Entire home/apt,145,7,11,2015-05-27,0.12,1,0
261344,Inspired in Historic Downtown NYC!,568103,Liah,Manhattan,Financial District,40.70523,0.0,Private room,101,7,51,2019-06-02,0.55,1,307
261674,Chelsea/West Village - 2bdrm apt,1372786,Lindsey,Manhattan,Chelsea,40.74025,0.0,Private room,95,5,20,2017-04-01,0.33,1,0
262405,Spacious Townhome Apt in Brooklyn,1376778,Wade,Brooklyn,East Flatbush,40.64468,0.0,Entire home/apt,92,4,54,2019-06-24,0.62,1,27
262478,Chic + Stylish room in heart of LowerEastSide NYC!,535128,Juliana,Manhattan,Lower East Side,40.7193,0.0,Private room,80,5,10,2018-12-31,0.46,1,348
263232,Cozy&Clean in a great neighborhood,1381171,Nicole,Manhattan,Harlem,40.82151,0.0,Entire home/apt,155,1,1,2019-01-27,0.18,1,5
265036,Private room w/ queen bed + rooftop,21188,Leo,Brooklyn,Crown Heights,40.6711,0.0,Private room,99,2,20,2019-06-09,0.59,1,98
265145,Studio sublet in Hell's kitchen,1390947,Akiko,Manhattan,Theater District,40.76217,0.0,Entire home/apt,200,5,8,2015-01-08,0.09,1,0
265831,Bright unique designer loft in Soho,1394190,Jen,Manhattan,Nolita,40.72313,0.0,Entire home/apt,310,5,5,2018-07-05,0.09,1,89
265912,Spacious  2 bed Loft apartment Bedford L,1394719,Jill,Brooklyn,Williamsburg,40.7177,0.0,Entire home/apt,110,4,0,2019-06-23,0.72,1,354
266437,West Village cozy 2 bedroom  NYC ,1397061,Asia Joanna,Manhattan,Chelsea,40.74139,0.0,Entire home/apt,220,4,0,2019-06-23,0.72,1,0
267435,Large Sunny Bedroom in QNS NYC,1402454,Jocelin,Queens,Rego Park,40.73349,0.0,Private room,55,1,38,2019-07-01,0.85,1,0
267652,Private clean pleasant spacious room.,164675,Janice,Brooklyn,Kensington,40.64277,0.0,Private room,60,2,20,2019-01-21,0.42,1,347
267708,"Charming Hotel Alternative
Mount Sinai",661399,Vivianne,Manhattan,East Harlem,40.79111,0.0,Private room,99,3,25,2019-06-15,0.96,2,127
268392,SUNNY 2-bdrm CHILD-friendly Uptwn by Centrl Park!,1406773,Eyal And Amy,Manhattan,Harlem,40.79951,0.0,Entire home/apt,130,2,35,2019-05-27,0.42,1,41
269283,Brooklyn: A Huge Bedroom + Good Vibes,1410714,Antoinette,Brooklyn,Crown Heights,40.66431,0.0,Private room,50,3,26,2019-02-16,0.33,1,158
270315,Bed-stuy Royal Room,1398639,Juliet,Brooklyn,Bedford-Stuyvesant,40.68812,0.0,Private room,34,10,16,2019-03-27,0.19,3,216
270345,SUPER CUTE EAST VILLAGE APARTMENT,1415590,Cameron,Manhattan,East Village,40.72454,0.0,Entire home/apt,250,3,24,2019-06-27,0.26,1,16
270680,GREAP STUDIO / 4PPL IN MIDTOWN,1315849,Javier Pedraza,Brooklyn,Williamsburg,40.71073,0.0,Private room,190,1,30,2019-06-28,0.33,2,365
270681,BEDFORD AV.  ROOM IN WILLIAMSBURG..,1315849,Javier Pedraza,Brooklyn,Williamsburg,40.71028,0.0,Private room,75,2,5,2015-09-07,0.06,2,365
271128,Tranquil in the heart of Brooklyn 2,1417166,Lex,Brooklyn,Bedford-Stuyvesant,40.68884,0.0,Private room,60,5,9,2019-06-25,0.19,2,33
271130,Tranquil in the heart of Brooklyn 1,1417166,Lex,Brooklyn,Bedford-Stuyvesant,40.6865,0.0,Private room,65,5,45,2019-05-26,0.52,2,0
271950,Huge luxury 1BR apt near Central Park South(4 ppl),1362808,Max,Manhattan,Upper East Side,40.76373,0.0,Entire home/apt,300,3,5,2018-12-31,0.08,1,27
272044,Luxury Designer Downtown Apartment,1195295,M,Manhattan,East Village,40.72257,0.0,Entire home/apt,299,3,49,2018-10-27,0.53,1,365
272427,Spacious room on charming block in Greenpoint!,511993,Diana,Brooklyn,Greenpoint,40.72723,0.0,Private room,60,4,6,2019-04-21,0.07,1,303
272706,"SUNNY, SPACIOUS APT. in  FT. GREENE",1402817,Valerie,Brooklyn,Fort Greene,40.69135,0.0,Entire home/apt,88,5,7,2017-06-18,0.08,1,0
272738,Guest Room in Authentic Williamsburg Factory Loft,1427381,Elizabeth,Brooklyn,Williamsburg,40.70513,0.0,Private room,60,2,35,2019-06-30,0.38,2,161
273256,Beautiful bed and bath - Manhattan,1429642,Delia,Manhattan,East Harlem,40.79793,0.0,Private room,200,6,0,2019-06-23,0.72,1,0
274062,Beautiful Room Near Central Park!,1433395,Stacia,Manhattan,Harlem,40.80285,0.0,Private room,99,2,54,2019-06-24,0.88,1,50
274376,"Private Clinton Hill, Brooklyn Apt",1434931,Aaron,Brooklyn,Clinton Hill,40.68156,0.0,Entire home/apt,135,5,6,2019-06-24,0.13,1,317
277207,Beautiful lrg 1800's syle apt share,1447684,Rosa,Brooklyn,Greenpoint,40.72868,0.0,Private room,75,7,15,2019-06-08,0.25,3,365
277883,Sunny Entire Apt with Romantic Bedroom,950657,Michelle,Brooklyn,Prospect-Lefferts Gardens,40.65689,0.0,Entire home/apt,70,6,58,2017-12-29,0.63,1,0
278145,Large Room in a Huge NY apartment.,1452026,Heidi,Queens,Astoria,40.77117,0.0,Private room,30,5,3,2017-06-20,0.03,1,0
278876,"Large, furnished room in a 2 bedroom!",368528,Ally,Brooklyn,Crown Heights,40.66984,0.0,Private room,64,1,1,2017-03-18,0.04,1,0
279093,Huge Apartment!  Amazing View!,1455825,Erica,Manhattan,Harlem,40.82977,0.0,Entire home/apt,300,3,2,2018-04-10,0.06,1,365
280315,Crown Height's Brooklyn Cozy Apt,1151818,Gabrielle,Brooklyn,Crown Heights,40.67392,0.0,Entire home/apt,250,5,26,2014-10-31,0.28,1,0
281756,Authentic NY Charming Artist Loft,1468658,Barbara,Brooklyn,Greenpoint,40.73321,0.0,Entire home/apt,140,5,14,2019-06-19,0.16,1,0
282514,"Own Room & Bath, Sunny Town House, 18"" to Wall St",1464358,Dian,Brooklyn,Bedford-Stuyvesant,40.68106,0.0,Private room,97,3,29,2019-06-25,1.57,1,118
283072,One bedroom sharing Bathroom,1474637,Eliza,Brooklyn,Cypress Hills,40.67889,0.0,Private room,75,7,0,2019-06-23,0.72,1,0
283090,Spacious East Village Apartment,511175,Luis,Manhattan,East Village,40.7241,0.0,Entire home/apt,180,7,24,2018-08-10,0.26,2,125
283184,Huge Williamsburg Loft..Perfect for Big Groups!,1427381,Elizabeth,Brooklyn,Williamsburg,40.70766,0.0,Entire home/apt,300,7,0,2019-06-23,0.72,2,354
283550,Hells Kitchen Ground Fl 1-bedroom,1476954,Jose,Manhattan,Hell's Kitchen,40.76001,0.0,Entire home/apt,175,3,10,2019-04-21,0.23,1,0
284208,Pre War Park Slope on Prospect Park,1366270,Louisa,Brooklyn,South Slope,40.66441,0.0,Private room,65,4,36,2018-11-12,0.47,2,80
285442,Huge room with private balcony,1475866,Jesper,Manhattan,East Village,40.73119,0.0,Private room,300,6,1,2013-05-06,0.01,1,0
287397,Bed Stuy Pride! Welcome to Brooklyn,1029021,Jameelah,Brooklyn,Bedford-Stuyvesant,40.68991,0.0,Entire home/apt,100,3,21,2019-06-24,0.23,3,43
287417,HOT SPOT FOR 20 AND 30 SOMETHING'S,1495196,Yvette,Brooklyn,Bedford-Stuyvesant,40.68174,0.0,Entire home/apt,300,2,40,2019-06-23,0.68,1,0
287839,"Cozy, beautiful doormen studio-",1498424,Hibo,Brooklyn,Fort Greene,40.69018,0.0,Entire home/apt,175,3,35,2019-06-27,0.4,1,289
289020,Sunny 1BR Center of East Village!,347036,Jasmine,Manhattan,East Village,40.72948,0.0,Entire home/apt,179,8,15,2018-08-29,0.19,1,0
289037,"2BR in Cobble Hill, Brooklyn, NY",632334,Michael,Brooklyn,Carroll Gardens,40.68353,0.0,Entire home/apt,189,2,13,2016-09-05,0.18,1,0
289703,Beautiful SoHo Luxury Apartment,815741,Geoff,Manhattan,SoHo,40.7253,0.0,Entire home/apt,249,5,8,2016-11-26,0.11,1,0
289958,2 Rooms in Cottage NYC,1454655,Ronaldo,Queens,Long Island City,40.75295,0.0,Private room,65,2,5,2014-09-09,0.06,1,362
289995,Zen Minimalist w/Garden- Bedford L Stop,1505217,Pia,Brooklyn,Greenpoint,40.71947,0.0,Entire home/apt,250,4,46,2019-06-23,0.52,1,121
291524,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,1470688,Philip,Manhattan,Upper West Side,40.77338,0.0,Entire home/apt,209,7,14,2019-06-25,0.16,1,205
291714,Brooklyn Beauty - Large 2 bedroom Apartment,1321504,Rohan,Brooklyn,Crown Heights,40.67385,0.0,Entire home/apt,120,5,37,2018-04-15,0.45,1,310
291812,"Entire Apartment in Astoria, 15mins from Manhattan",1509416,Natalia,Queens,Astoria,40.76856,0.0,Entire home/apt,70,5,1,2016-08-30,0.03,1,0
292121,1 bedroom apt in Midtown West,169927,Hubert,Manhattan,Hell's Kitchen,40.7625,0.0,Entire home/apt,199,3,4,2018-09-12,0.07,1,200
292637,Beautiful Spacious One Bedroom,1021834,Svetlana,Brooklyn,Crown Heights,40.67335,0.0,Entire home/apt,100,5,0,2019-06-23,0.72,1,0
293004,Room next to Columbia Uni.,910719,Sena,Manhattan,Harlem,40.80497,0.0,Entire home/apt,110,1,0,2019-06-23,0.72,1,0
293837,"Big Apt for Funky Art /Music Lovers, Outdoor Patio",1495502,Olly,Brooklyn,Williamsburg,40.70736,0.0,Entire home/apt,157,4,54,2019-06-11,0.66,2,12
294239,NYC Summer Getaway | Full Home 2BR,1521432,Carmen,Queens,Astoria,40.76444,0.0,Entire home/apt,192,3,7,2017-04-18,0.08,1,0
294297,"Lovely apt in Williamsburg, BK",1521604,Summer,Brooklyn,Williamsburg,40.711,0.0,Entire home/apt,105,3,11,2019-06-23,0.16,1,0
294717,Modern apartment w/ gorgeous view,1523610,Marissa,Brooklyn,Williamsburg,40.71095,0.0,Private room,125,3,17,2015-05-20,0.19,1,0
295231,"Sunny, clean br available",1387286,Felicia,Brooklyn,Williamsburg,40.70918,0.0,Private room,60,7,1,2014-03-24,0.02,2,0
295998,Panoramic View Central Park & NYC,568585,Alan,Manhattan,Upper West Side,40.7909,0.0,Entire home/apt,300,3,36,2019-05-01,0.47,1,29
296658,Sublet in Brooklyn/Lefferts Gardens,1530106,Glenn,Brooklyn,Crown Heights,40.66469,0.0,Private room,44,5,2,2017-09-21,0.09,1,0
296717,"Cozy Corner, Bedford Ave  Brooklyn!",1530310,Jacques,Brooklyn,Bedford-Stuyvesant,40.68855,0.0,Private room,55,5,18,2018-10-10,0.2,3,0
296844,"HISTORIC WILLIAMSBURG, BKLYN #1",839679,Brady,Brooklyn,Williamsburg,40.71653,0.0,Private room,30,3,24,2013-12-04,0.28,3,0
297611,Inexpensive apartment in exchange for cat-care,997124,Alison,Brooklyn,Fort Greene,40.69309,0.0,Private room,35,3,1,2018-05-13,0.07,1,0
297962,"Private room in 2 br Apt, Wburg, BK",1535987,Sergio,Brooklyn,Williamsburg,40.70638,0.0,Private room,70,1,2,2018-01-02,0.05,1,363
298854,"Low$pacious in Williamsburg, Bklyn",1412944,Jason,Brooklyn,Williamsburg,40.71635,0.0,Private room,75,3,0,2019-06-23,0.72,1,358
299062,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,236421,Jessica,Manhattan,Upper East Side,40.77272,0.0,Private room,190,3,0,2019-06-23,0.72,2,0
299699,Sunny apartment  in Greenpoint,1557998,Eliza,Brooklyn,Greenpoint,40.72582,0.0,Entire home/apt,130,4,9,2018-04-02,0.1,1,188
301034,Furnished Bedroom with private half bath,1550578,Ron,Manhattan,Harlem,40.80637,0.0,Private room,140,2,44,2019-06-26,0.49,1,260
302758,Sunny 1BR East Harlem Apartment,8605,Dimitry,Manhattan,East Harlem,40.7968,0.0,Entire home/apt,150,7,12,2016-03-26,0.14,1,0
303345,The best studio in town,1561505,Ibrahima,Manhattan,East Harlem,40.79596,0.0,Entire home/apt,90,3,51,2019-05-04,0.57,1,311
303462,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,1562045,Antonio,Manhattan,Upper West Side,40.78012,0.0,Entire home/apt,295,1,0,2019-06-23,0.72,1,146
304799,Penthouse Studio by Central Park,185753,Carolyn,Manhattan,Upper West Side,40.77508,0.0,Entire home/apt,150,2,11,2019-06-09,0.13,1,2
306702,Spacious + Sunny Studio in Ft. Greene Brooklyn!,1577493,Tina,Brooklyn,Fort Greene,40.68786,0.0,Private room,135,3,16,2018-09-01,0.18,1,0
309342,Giant Sunny Bedroom & Private Bath in my Apartment,1586945,Ben,Manhattan,Upper West Side,40.79044,0.0,Private room,99,3,14,2015-08-19,0.22,1,365
310272,"Private Room in Artist's Home, Stapleton, SI",1390555,Jonathan,Staten Island,Clifton,40.62318,0.0,Private room,59,1,50,2019-06-03,0.56,1,352
310325,Large Sunny Bedroom with Bay Window,745069,Kimberly,Manhattan,Harlem,40.82286,0.0,Private room,75,3,33,2019-06-10,0.39,3,301
310338,Harlem/Hamilton Heights Sunny Room,745069,Kimberly,Manhattan,Harlem,40.82451,0.0,Private room,75,3,30,2019-01-01,0.35,3,322
310524,Clinton Hill Duplex near Pratt w/Balcony!,1597481,Mary,Brooklyn,Bedford-Stuyvesant,40.69348,0.0,Private room,75,3,13,2019-01-31,0.15,1,298
311003,"2 BD / 2BA WITH GARDEN, SLEEPS 6",72747,Karen,Brooklyn,Crown Heights,40.67679,0.0,Entire home/apt,225,4,1,2013-04-21,0.01,1,342
316238,Historic Brooklyn 2-Bedroom Apt,279078,Andrew & Markus,Brooklyn,Bedford-Stuyvesant,40.69213,0.0,Entire home/apt,135,2,39,2019-06-09,0.47,2,293
318021,Room in Huge 1200sf W Harlem Suite,1632149,Michael,Manhattan,Harlem,40.80343,0.0,Private room,110,3,47,2019-06-30,0.57,1,248
318187,"Huge, Sunny, Open Loft in Brooklyn",1633100,Ana,Brooklyn,Bushwick,40.70462,0.0,Entire home/apt,120,2,42,2019-06-20,0.48,1,238
320877,Entire 2 Bedroom Apartment in Williamsburg,1366194,Fabiana,Brooklyn,Williamsburg,40.71279,0.0,Entire home/apt,225,4,26,2017-06-24,0.73,1,0
321014,Big Bright E Village 2BR (Baby Nursery),1644452,Erin,Manhattan,Gramercy,40.73294,0.0,Entire home/apt,245,5,18,2018-01-02,0.21,1,0
321136,Private Manhattan Studio on Harlem/Heights Border,1644999,Candice,Manhattan,Washington Heights,40.83456,0.0,Entire home/apt,115,3,18,2018-12-31,0.21,1,31
324800,Real Williamsburg Artist Loft,1661965,Mathias,Brooklyn,Williamsburg,40.71368,0.0,Entire home/apt,160,3,25,2018-12-22,0.29,1,0
326832,Cozy Upper East Side Studio,668564,Nitzan,Manhattan,Upper East Side,40.77471,0.0,Entire home/apt,159,2,32,2019-06-23,0.47,1,7
327521,"Lovely studio in East Village, NY",82896,Esther,Manhattan,East Village,40.725,0.0,Entire home/apt,150,5,1,2015-11-16,0.02,1,0
327778,NYC Summer Discount  1 BR Gramercy Apt,1675255,Jill,Manhattan,Kips Bay,40.74016,0.0,Entire home/apt,106,3,12,2019-06-30,0.14,1,271
328040,"Awesome views, Central location",1676487,Robyn,Manhattan,Midtown,40.75023,0.0,Entire home/apt,299,10,19,2019-06-11,0.27,1,101
328744,Entire Apt: Sunny 2bd! 15min to NYC,890215,Duane,Brooklyn,Crown Heights,40.66604,0.0,Entire home/apt,165,3,12,2019-07-07,0.13,1,343
329385,"HOSTING YOUR COZY,  ECLECTIC MILIEU FOR NYC VISIT",312288,Paula,Manhattan,Inwood,40.86658,0.0,Private room,87,7,46,2019-05-25,0.62,2,310
333189,Charming private room in New-York,1697784,Jonathan,Brooklyn,Williamsburg,40.71179,0.0,Private room,79,4,42,2019-06-24,0.47,2,52
334781,Queen size sofa bed in Harlem,547177,Chryslaine,Manhattan,Harlem,40.82772,0.0,Private room,80,1,15,2019-06-24,0.21,1,329
341982,"Lincoln Center Studio, Clean&Sunny!",483013,Yj,Manhattan,Upper West Side,40.77577,0.0,Entire home/apt,99,2,36,2015-08-23,0.45,1,0
342027,Serenity amidst the busy city,168417,Marie,Manhattan,Upper East Side,40.77631,0.0,Entire home/apt,121,1,16,2019-06-16,0.19,2,351
343971,Beautiful Room in a Beautiful New NYC Apartment,10609846,Ben,Manhattan,Harlem,40.83177,0.0,Private room,89,1,56,2018-07-16,0.64,1,365
344019,Best West Village/Meatpacking Space,1746209,R.,Manhattan,West Village,40.73104,0.0,Private room,195,1,7,2012-06-07,0.08,1,129
346248,Cosy apartment in West Village,1755339,Julie,Manhattan,Greenwich Village,40.72886,0.0,Private room,100,3,7,2015-05-31,0.09,1,0
346805,Spacious Lower East Side Apt in NYC,562614,Beth,Manhattan,Lower East Side,40.71868,0.0,Entire home/apt,140,1,53,2014-10-28,0.6,1,0
